reviewer,rating,review_date,review,label,score
Tazkia JTS,5.0,2023-10-20 12:11:00,"Aku tidak pernah menggunakan aplikasi pemesanan tiket online selain traveloka, mulai bulan Oktober: aku mau pesan tiket kereta api ,pesawat, hotel, wahana experience utk keliling 5 kota dijawa semua lancar, setiap review hotel aku pastikan tuk baca sampai review di google maps jg sebagai pembanding, mengisi data dg teliti setiap melakukan pemesanan. Sukses trs Traveloka",Positive,0.9996209144592285
Anak agung Rehana,3.0,2023-10-23 08:27:00,"Sekarang traveloka suka spam telepon untuk mengingatkan customer nya membayar tagihan ya, ? Walaupun tanggal jatuh tempo nya masih lama . Bagus sih antisipasi nya untuk nanganin cust nakal tapi jadi risih juga , dikira nggak bakal bayar. Makasih.",Negative,0.9993122816085815
Nafisah Maharani,1.0,2023-11-02 00:02:00,Sudah di instal dan uninstall 2x tapi app tidak bisa digunakan tolong ini gmn . Yg pertama pencarian apapun hasilnya tidak tersedia. Sekarang muat ulang terus keterangan terkendala koneksi padahal buat yg lain lancar aja koneksinya,Positive,0.8181970715522766
Abdul Adzim,1.0,2023-10-23 11:20:00,"Masih banyak penyedia² akomodasi yg tidak jujur, alias penipuan berkedok penginapan, baru saja saya alami, harusnya traveloka bisa membaca kejadian seperti ini dan, menutup iklan² penyedia akomodasi yang tidak jujur, dengan apa yang ditawarkan, kesimpulan nya traveloka masih belum aman, uang saya hilang, karena tidak bisa refund, dan penginapan jauh dari kata layak.",Negative,0.9998358488082886
M Rizki Ramadhan (Rizki),5.0,2023-11-02 06:48:00,"Traveloka sangat rekomendasi bnget sih... Memudahkan perjalanan mulai tiket pesawat bis keretapi, eittt ga itu aja traveloka juga buat cekin hotel bioskop dan bnyak bnget yg lain nya, oh iya aku mau bagi pengalaman kemarin pake traveloka pesen tiket pesawat ga ribet2 sangat mudah dan praktis, yok tunggu apa lagi pake traveloka untuk nemenin perjalanan kmu",Positive,0.9996341466903687
Astuti Emon,5.0,2023-10-25 08:15:00,"Traveloka sangat rekomendasi bnget sih... Memudahkan perjalanan mulai tiket pesawat bis keretapi, eittt ga itu aja traveloka juga buat cekin hotel bioskop dan bnyak bnget yg lain nya, oh iya aku mau bagi pengalaman kemarin pake traveloka pesen tiket pesawat ga ribet2 sangat mudah dan praktis, yok tunggu apa lagi pake traveloka untuk nemenin perjalanan kmu??",Positive,0.9996010661125183
Verdy Aditya Pamungkas,5.0,2023-10-29 12:34:00,"Ini aplikasi mempermudah booking tiket pesawat dan hotel, gak perlu takut kehabisan tiket dan kemahalan harga. Karna kita bisa cek dari aplikasi ini dan menyesuaikan dengan budget kita. Cocok banget buat yang mau liburan atau ada kepentingan bisa booking lewat traveloka. Thank you traveloka",Positive,0.9995904564857483
Wayan Nuriantika,3.0,2023-10-21 09:07:00,"Saya pesan hotel melalui traveloka, saat pesanan sudah berhasil dan terbayar, tiba-tiba pihak hotel memberi kabar bahwa kamarnya penuh, dan saya dialihkan ke properti mereka yg lain. Pihak hotel bilang bahwa itu kesalahan dari traveloka karena tidak close. Apa benar demikian?",Negative,0.9997625946998596
Putrikirana Putri,1.0,2023-11-01 02:09:00,"Sy tgl 28 Oktober 2023 pesan kamar hotel, sdh TF sesuai no rek yg di minta tetapi tidak terkonfirmasi, sy merasa di rugikan dgn pihak Traveloka, sdh hubungi CS jg tidak di respon !!!!!!!! Sy sambung lg dsini...sampai detik ini tidak ada penyelesaian nya dan adapun jawaban di email jg tidak membantu sama sekali, dana sy tidak bs kembali dan tidak ada respon, ini bukan mslh nominal tetapi lbih ke kenyamanan pelanggan dan keamanan bertransaksi, hati"" dgn TRAVELOKA itu aja saran sy !!!!!!!!!",Negative,0.9998754262924194
melisa ivana kay,5.0,2023-10-30 07:07:00,"Aplikasi traveloka merupakan aplikasi yang bagus untuk mempromosikan wisata wisata lokal dan memudahkan masyarakat dalam melakukan transaksi pembelian untuk tiket hotel, pesawat, wisata wisata. Aplikasinya membantu sekali, banyak promo yang dapat digunakan agar perjalanan liburan menjadi hemat",Positive,0.999638557434082
Yasyfi Irham Harish Ramadhani,5.0,2023-10-25 12:06:00,"setelah bandingkan dengan aplikasi lain, traveloka yang paling nyaman buat digunakan secara ui yang mudah dan simple, fiturnya juga banyak dan sangat membantu terimakasih??",Positive,0.9995942711830139
nyil unyiel,5.0,2023-10-31 09:32:00,Traveloka memudahkan saya dalam memesan tiket pesawat ataupun hotel... Saya jadi tidak perlu bingung mau ke mana aja karena semuanya sudah tersedia di traveloka. Mau liburan kemana aja juga sangat mudah. Terimakasih traveloka,Positive,0.9996964931488037
Rama Rossali,1.0,2023-10-25 15:52:00,"Parah sih gua pesen tiket pesawat gapernah dapet poin, alasannya karena gua pake voucher pada saat pembelian tiket pesawat. Padahal pada saat pembelian & pakai vouchernya gaada tuh pemberitahuan apabila saya menggunakan kode voucher akan berakibat hilangnya hak konsumen mendapatkan traveloka poin. Kalau kayak gini apakah penyedia jasa berarti tidak memberikan informasi secara detail dan tidak memberikan hak kepada konsumen??",Negative,0.9998098015785217
Lilyana Zahraa,5.0,2023-10-31 08:15:00,"Aplikasi nya mudah digunakan, sangat membantu mencari hotel yang nyaman ??, fiturnya banyak trus gampang, diskon nya mantap, best lah ni aplikasi traveloka",Positive,0.9997026324272156
RICA CLAUDIA JUNIARTI,5.0,2023-11-03 01:04:00,"Mau liburan jadi ga bingung cari tiket kereta dan hotel, tinggal duduk manis beres. Banyak promo dan juga diskonnya jadi tambah menarik. Pilihan hotelnya juga banyakkk. Thx traveloka.",Positive,0.9994035959243774
Nazhua Mulya,5.0,2023-10-22 07:55:00,"Menurutku bagus si, dapat memudahkan siapa saja untuk mencari hotel dengan harga terjangkau. Mulai dari harga rendah sampai tinggi, hotel yang disarankan juga berkualitas dan terdapat banyak voucher disc.",Positive,0.9994916915893555
Ana Jannah,5.0,2023-11-01 11:46:00,"Aplikasi sangat mudah digunakan, banyak promo tiket pesawat juga hotel.. Paket keluarga juga ada, banyak banget pilihannya. Banyak banget promo dan potongan nya.. Terimakasih treveloka..",Positive,0.9993226528167725
Wahyudi Hardjo,5.0,2023-10-30 04:46:00,"Online Travel Agent paling ramah interfacenya. Mudah pengaplikasiannya, banyak promo dan menyediakan berbagai macam fitur pembayaran. Setia banget pake traveloka",Positive,0.9996999502182007
Aan Widya Utami,5.0,2023-10-24 06:39:00,"Dengan traveloka kita dengan mudah mencari tempat wisata yg kita inginkan dan kita juga bisa memesan tiket pesawat ,boking hotel dengan cepat dan sangat mudah The best traveloka hidup sangat menyenangkan dengan traveloka",Positive,0.9997226595878601
Ega Saputra,5.0,2023-11-01 10:42:00,"setelah bandingkan dengan aplikasi lain, traveloka yang paling nyaman buat digunakan secara ui yang mudah dan simple, fiturnya juga banyak dan sangat membantu terimakasih??????",Positive,0.9996247291564941
Dibyo Utomo,1.0,2023-10-21 12:08:00,"Aplikasi payah, untuk refund saja susah, padahal nominal refund tidak besar, udah dapat email refund, malah prosenya berbelit-belit, mestinya ada sistem dari traveloka bahwa sudah dikirim atau belum, jangan malah tambahin bikin ribet konsumen Dengan dokumen tambahan dan lain2, kalau tidak mau kembalikan refund, bilang saja, tidak mau kembalikan refund, aplikasi parah",Negative,0.9998863935470581
SuperMan,1.0,2023-10-25 09:35:00,"Makin kesini makin payah app ini ,semakin lambat proses slow respon ,tanggapan dari pihak Traveloka TDK memuaskan , bertele tele ,kasihan bagi pengguna baru yg masih awam ,bisa hilang uang dan tiket pesanan nya!!!!",Negative,0.9998840093612671
Latifah Raudhatul Jannah,5.0,2023-10-30 04:59:00,"Bismillah.. Bagus aplikasi nya , memudahkan kita memesan tiket , gampang di gunain , harga juga termasuk bisa terjangkau , dan banyak pilihan , serta fitur idaman",Positive,0.9996076226234436
halida agustini,5.0,2023-10-24 11:44:00,"aplikasi yang bisa membantu semua. ya pesen pesawat, ya pesen hotel bahkan atraksi dan wahan bisa pesan dari satu aplikasi aja. memudahkan banget",Positive,0.9995150566101074
Rzkyy Fauzann,5.0,2023-10-25 21:52:00,"aplikasi travel sangat membantu saya dalam mencari tempat istirahat saat saya sedang liburan, terutama jika kita tidak bisa booking secara langsung, melalui traveloka bisa booking secara online dan praktis.?????",Positive,0.9996484518051147
James Aswim,1.0,2023-10-27 03:14:00,"Saya melalukan bookingan, vocer telah terbit lalu saya di telfon kalau bookingan penuh ( H-1) dengan berbagai alasan singkat cerita , bookingan di cancle dana di balikan dan di belikan vocer 150.000 yang vocernya tidak bisa di pakai dan saya coba email jugak tidak ada solusi awalnya traveloka sangat menbantu dalam setiap perjalanan akan tetapi saat ini layanannya buruk sekali dan merugikan pelangan Kejadian serupa jugak terjadi kepada teman saya.",Negative,0.9998856782913208
Shella Wanda Rahayu,1.0,2023-11-02 09:00:00,"Saya sangat kecewa karena ada oknum² yang berbisnis mengatas namakan traveloka partnership dengan cara pembelian koin , disaat kita tidak melanjutkan pembelian mereka menarik semua koin saya , sayang sekali traveloka seperti ini",Negative,0.9996882677078247
Lukman Hakim,5.0,2023-10-26 00:24:00,"Dengan traveloka kita dengan mudah mencari tempat wisata yang kita inginkan dan kita bisa memesan tiket pesawat, booking hotel dengan cepat dan sangat mudah, pokoknya sangat saya rekomendasi pakai traveloka.!!!",Positive,0.9997486472129822
Alpin Jabbar,5.0,2023-10-28 04:43:00,"Traveloka sangat membantu banget... mulai dari mempermudah membeli tiket kereta,pesawat,dll. tidak perlu repot-repot menunggu antri sihh wahhh fix ini aplikasi rekomended banget????",Positive,0.999509334564209
Ainul Ilmi,3.0,2023-10-28 11:15:00,"Kenapa di hp teman saya bisa pilih kursi pesawat, di hp saya pilihannya setelah bagasi langsung pilihan keuntungan tiket. Ga ada memilih nomer kursi ??. Kenapa bisa beda? Apakah harus menggunakan hp versi tinggi?",Negative,0.950505793094635
Hardian Akbar,5.0,2023-10-31 12:01:00,Aplikasi favorit ketika berpergian karena simple dan murah bisa di refund dengan mudah. Thankyou Traveloka!!!,Positive,0.9985771179199219
Juwita Amanda,5.0,2023-10-23 11:00:00,"Traveloka tidak perlu diragukan lagi. Dari sini saya, bisa memesan tiket pesawat, kereta api, hotel, dll tanpa no ribet sekali pun. This application is really the best????",Positive,0.9987398982048035
Filla Lailatul Maghfiroh,5.0,2023-10-26 06:44:00,"solusi gamau ribet tapi semua kebutuhan teratasi, best banget buat pemesanan tiket/penginapan apapun jadi mempermudah kerjaan.",Positive,0.9992351531982422
4ID02_Ainun Ajeng Shaputri,5.0,2023-11-01 10:50:00,"aplikasi ini sangat worth it untuk digunakan!! selain memudahkan traveling kita, rekomendasi hotel serta tempat wisatanya sangat bagus sekali dan juga banyak diskon yang didapat!!",Positive,0.9997108578681946
Wirijaf Fam,4.0,2023-10-23 04:42:00,"Maaf sy agak sedikit kecewa sm traveloka terlalu sensi,baperan...limit paylater sy 33jt turun menjadi 16jt di karenakan sy tdk jadi dan tdk membatalkan pembelian pulsa tlp,lalu turun kembali menjadi 14jt di karenakan sy melakukan pembelian ticket travel mendadak.padahal setiap org bisa saja ada urusan mendadak yg di hrs kan membeli ticket jg mendadak.selama ini sy selalu tepat wkt membayar paylaternya.dgn kejadian spt itu sy malas lg bertransaksi di traveloka.terima kasih.",Negative,0.9997437596321106
Aprilia ningsih,5.0,2023-10-20 06:21:00,"Terbantu banget dengan aplikasi ini. Bisa keluar kota .tanpa harus mencari hotel fitur"" ditraveloka jgk lengkap. Terima kasih traveloka",Positive,0.9995291233062744
Rifan saputra,5.0,2023-11-13 11:56:00,"mantap betul memudahkan pengguna untuk memesan tiket pesawat, hotel, kereta api, dan transportasi lainnya seringkali banget promo dan diskon dan khusus pengguna aplikasi pembayaran juga fleksibel Menyediakan beragam opsi pembayaran.",Positive,0.9995278120040894
Sitii Azizahh,5.0,2023-11-17 11:54:00,"aplikasi yang sangat baguss, dan banyak promo juga, cocok banget nih buat yg mau berwisata rekomen bangett si iniii????",Positive,0.9996817111968994
Beibah,5.0,2023-11-13 11:18:00,"Aplikasi traveloka sangat bermanfaat sekali bagi saya yang suka traveling baik di dalam atau luar negeri, teman adventure tanpa ribet ya cuma traveloka??",Positive,0.9996249675750732
Dian Iyang,5.0,2023-11-16 11:44:00,"Applikasi yang sangat bagus , memudahkan dalam perjalanan apapun mudah saat di gunakan kemana pun pokoknya the best traveloka ??",Positive,0.9997066855430603
Ira Oktafiani,1.0,2023-10-20 02:19:00,"Proses refund yang sangat lama dan berbelit, Saya membeli tiket pesawat kemudian dibatalkan oleh maskapai sehingga saya reschedule, tapi setelah iti dibatalkan lagi oleh maskapai sehingga saya minta refund. Tapi permintaan refund saya ditolak dengan alasan sudah reschedule dengan penerbangan baru, padahal penerbangan baru itu pun dibatalkan oleh maskapai. Saya sampai mengajukan refund 2x dan tetap dengan alasan yg sama proses refund tidak disetujui. Sungguh mengecewakan",Negative,0.9998828172683716
Nyou tv,1.0,2023-11-03 15:09:00,Iklan Traveloka sangat menggangu. Setiap detik muncul. Bikin gak nyaman,Negative,0.9998853206634521
Renanda Eka Pratiwi,5.0,2023-10-25 08:18:00,"Pengalaman memesan tiket pesawat dan hotel melalui Traveloka merupakan sebuah pengalaman yang menyenangkan. Harga yang ekonomis, serta pemesannya yang lebih efektif, memberikan kemudahan bagi custamer.",Positive,0.9996932744979858
Qonita Rona,5.0,2023-10-24 10:25:00,Selama menggunakan app Traveloka tidak pernah kecewa setiap ada keluhan selalu dapat diselesaikan dengan baik dan cepat.,Positive,0.9996306896209717
Fajar Riswandi,5.0,2023-10-30 07:30:00,"aplikasi yang sangat membantu dalam membeli tiket apapun, termasuk saat membeli tiket hotel saat sedang di luar kota, aplikasi nya mudah di gunakan dan gak ribet, ga nyesel download aplikasi traveloka",Positive,0.9996424913406372
Aku tsn,5.0,2023-11-13 06:16:00,"Aplikasinya berjalan dengan baik,banyak promo jugaz pokonya recomend buat pemesanan hotel, pesawat dan lain²,semoga kedepannya lebih baik lagii",Positive,0.9991629123687744
Randi taufik Dut,5.0,2023-10-25 04:46:00,Applikasi yg sangat disarankan untuk para turis baik dala atau luar negri. Banyak rekomendasi dari traveloka wisata terbaik untuk para wisatawan,Positive,0.999424934387207
Ghiar Soe,1.0,2023-10-12 03:23:00,"Pembayaran paylater sebelum jatuh tempo ditelfon berkali2, sangat menggangu. Pas lagi sibuk kerja desk collection nya telfon smp 10kali seolah-olah terlambat bayar. Padahal sudah mendapatkan notifikasi email, SMS dan WA. Saya selalu memperhatikan notif yg masuk dan tidak pernah terlambat bayar, selalu ingat akan tanggung jawab untuk payment tagihan. Kalau saya TERLAMBAT bayar atau GA BAYAR gitu gpp kalian telfon smp ratusan kali ga masalah, kalian teror setiap detik pun silahkan.",Negative,0.9950821399688721
Tri Suryanto,5.0,2023-10-20 08:59:00,"Selalu bisa jadi andalan saat beli tiket penerbangan, proses cepat ga pake ribet, pembayaran flesible juga simple mantapp",Positive,0.9995152950286865
Baray Dest,5.0,2023-10-28 07:22:00,Cukup mudah di akses n top sangat membantu kita untuk memperluas dan mempercepat pesanan juga akses yang kita butuhkan semua ttp pertahan kan kualitas n layanan terbaik,Positive,0.9995156526565552
Imelda Hayani,2.0,2023-10-05 00:09:00,"Sekarang traveloka tidak pelayanan dan aplikasi nya tidak sebagus dulu,saya beli tiket pesawat tapi bukti checkout tiket yg di pesanan tidak bisa dilihat...jadi gak tau dimana e-tiket yg telah terbit gak bisa di scranshoot..????tolong dong etiket bisa di terbitkan di pesanan nya dong..saya butuh setiap transaksi",Negative,0.9992570281028748
Mr H,1.0,2023-09-17 04:04:00,"Setelah penggunaan 1 bulan, rating saya turunkan. Saya mendapat notifikasi penurunan level paylater dan pemakaian limit tidak sehat karena penggunaan limit diatas 80%. Sampai saat ini telah di bayar kan cicilan paylater sampai 3 bulan ke depan (yang belum jatuh tempo) supaya bisa mengembalikan skore dan juga pemakaian limit yang sehat sesuai arahan di aplikasi. Namun skore dan juga pekaian limit tetap tidak berubah. Berbicara dengan agen chat aplikasi pun hanya mendapatkan jawaban 'TEMPLATE'",Neutral,0.9534796476364136
Rahmad Siswoyo,1.0,2023-09-17 03:44:00,"Saya mempunyai pengalaman yang tidak enak terkait refund: Refund yang saya ajukan dengan alasan penerbangan dibatalkan oleh maskapai, TAPI diproses dan dicairkan dengan alasan pembatalan oleh penumpang (berarti dikembalikan lebih kecil). Dari segi waktu juga begitu, kalau aplikasi sebelah proses cair cuma 2 hari, ini saya sudah 17 hari. Saya sudah komplain via chat, tapi disuruh menunggu, kemudian diperpanjang lagi disuruh menunggu",Negative,0.9997958540916443
Koco Totok Sugiarto,1.0,2023-09-18 09:26:00,Penilaian yang tidak masuk akal dalam menentukan level paylater. Padahal bayar selalu tepat waktu dan tidak pernah telat. Level penggunaan pun dikatakan SEHAT. Tapi level akun malah turun. Kecewa sekali! Tidak rekomendasi lagi sudah.,Negative,0.9998666048049927
Baiq Indah Pratiwi,1.0,2023-10-18 03:01:00,"Hi admin traveloka,coba dong telusuri ad penipuan yg mengatasnamakan traveloka. Saya salah satu korban nya. Katanya traveloka sdg mengadakan event utk meningkatkan kualitas apk dan seterusnya. Tau2nya itu semua adalah modus penipuan.",Negative,0.9997733235359192
Tobungku Tulen,1.0,2023-09-25 15:53:00,"Sangat sangat mengecewakan luar biasa traveloka pencuri, mendebit rekening saya dgn jumlah yang sama di harga 1 tiket. Minta pengembalian dana tidak ada respon. Csnya robot seperti itu slow respon dan gak ada cs via WA untuk minta bantuan sangat2 menyesal. Dua kali terjadi dgn hal yang sama Terakhir kali sy pakai traveloka ??",Negative,0.9998867511749268
